sample_id,conversation_index,tweet_id,text,label,confidence,notes
473,33400,2320574,"Hi, i'm unable to re purchase the premium acc. I've tried to transferred the money 5. Can you help me? the link you gave me didn't work https://t.co/vuz6GfwYh8",PAYMENT_BILLING,HIGH,"Payment/repurchase transaction is failing."
474,36984,2588889,"@SpotifyCares my premium account isn’t working I paid for it and it says I’m still on the free subscription, help!!!",PREMIUM_SUBSCRIPTION,HIGH,"Paid Premium status is not activated."
475,37984,2646408,"@SpotifyCares The latest version of everything. Your forums are full of people with the same problem and have been for months and months and months. Sometimes doesn't play at all, other times broken audio or double speed audio. Apple music works perfectly. Go figure",PLAYBACK_ISSUE,HIGH,"Severe playback/audio malfunction."
476,27443,2009580,"@115888 any word on an iPhone X update?",APP_TECHNICAL_ISSUE,HIGH,"Question about iPhone X app optimization/update."
477,36085,1903733,"@115888 did the whole application process but havent heard back. tryna change from premium to student",FAMILY_STUDENT_PLANS,HIGH,"Student-plan application/transition issue."
478,32131,2275478,"@115888 rap caviar is trash",GENERAL_OTHER,MEDIUM,"Negative opinion without a specific actionable issue."
479,5420,488803,"@SpotifyCares I just found out there is a video function in spotify, but i cant seem to play any videos. I am in Norway, i have premium and my spotify desktop version is 1.0.68.407.g6864aaaf. Thanks in advance.",PLAYBACK_ISSUE,HIGH,"Spotify videos cannot be played."
480,42893,2963365,"Hey, @115888. Why is the original movie of Annie not available for a listen?",MUSIC_CONTENT_AVAILABILITY,HIGH,"Specific audio/content is unavailable."
481,26734,1973458,"@SpotifyCares Im getting an error if I invite someone to my family. In addition, the invite is send in some else’s name. How can that be?",FAMILY_STUDENT_PLANS,HIGH,"Family invitation has an error and incorrect recipient information."
482,17661,1445711,"@115888 @SpotifyCares zegt hij dat ik geen premium meer ben!!?? https://t.co/k22yg8T0Ly",PREMIUM_SUBSCRIPTION,HIGH,"User appears to have lost Premium status."
483,36546,2558859,"@115888 who told you it was a good idea to take down Take Care album, I need answers",MUSIC_CONTENT_AVAILABILITY,HIGH,"Album was removed."
484,4646,419688,"@SpotifyCares ...media. Had been happening with my previous Xperia Z2 as well. What's the fix plz?",APP_TECHNICAL_ISSUE,MEDIUM,"Technical issue is apparent but exact symptom is unclear."
485,10061,833834,"@115888 is trying to tell me that im not in college",FAMILY_STUDENT_PLANS,HIGH,"Student eligibility/verification issue."
486,39757,2785009,".@115888 Please if there is a way to ban all autotune vocal music, tell me. There is so much ""bad"" music ..to my taste. Please make it stop. #autotune https://t.co/bKjJCenfH4",FEATURE_REQUEST,HIGH,"Requests filtering/blocking based on music characteristics."
487,12308,1000171,"I’m tired of songs disappearing from @115888 without warning. At least Netflix alerts you before something is removed.",MUSIC_CONTENT_AVAILABILITY,HIGH,"Songs are being removed/unavailable."
488,16418,1307346,".@115888 hey :) hurry :) up :) with :) Beach House 3 :)",MUSIC_CONTENT_AVAILABILITY,MEDIUM,"Likely request for a missing/upcoming album; context is limited."
489,15919,1269778,"@SpotifyCares Someone changed my registration email address and I cannot longer access my premium account which I am paying for!",ACCOUNT_LOGIN_SECURITY,HIGH,"Unauthorized email change caused loss of account access."
490,360,44304,"Ah, wonderful. A random person is listening to my @115888 Premium account in France. No idea how I've been hacked, but suppose it can happen on any service.",ACCOUNT_LOGIN_SECURITY,HIGH,"Unauthorized person using account indicates compromise."
491,26718,1973057,"@SpotifyCares I've been using Premium over a year. You need more data of mine? As a software engineer, dealing with Machine Learning, better to keep some categories such as anthems, team songs keeping them away in the list of discovery section. I don't think everybody will be as nice as now.",FEATURE_REQUEST,HIGH,"Requests better filtering/control of Discover recommendations."
492,38809,2725146,"@SpotifyCares No, I'm talking about the beta board themself, as referenced in this post: https://t.co/5xJzotKGYp ""If you're accepted you'll be given access to a new board in our Beta Boards sections of the Community."" TestFlight doesn't have a report back, nor patch notes.",GENERAL_OTHER,MEDIUM,"Beta-program feedback that does not fit a defined support category."
493,1050,106308,"WHY DOES THE @115888 WEB BROWSER NEVER WORK!!!???? First, my desktop version stopped working, now my browser version won't work. I JUST WANNA LISTEN TO MY THROWBACK THURSDAY PLAYLIST 😭😭😭😭",APP_TECHNICAL_ISSUE,HIGH,"Web player/desktop application malfunction."
494,2983,272248,"@117168 So tell the Groove music converters why they can't use their local files ? I used playlists won't sync!",PLAYLIST_LIBRARY,HIGH,"Playlist/local-file synchronization problem."
495,15069,1217784,"@SpotifyCares I can report ‘abuse’ but not ‘data on this page is incorrect’.",GENERAL_OTHER,MEDIUM,"Website reporting-function complaint does not fit another category."
496,42599,2942721,"@SpotifyCares No, I was saying that I noticed that it's now a feature when I play my Discover list and just wanted to let you know I appreciate it!",GENERAL_OTHER,HIGH,"Positive feedback about a feature."
497,14557,1175708,"@SpotifyCares I ended up having to uninstall and reinstall the app to work. There is at least one review on the Google Play store noting the same issue",APP_TECHNICAL_ISSUE,HIGH,"App malfunction resolved by reinstalling."
498,19179,1580637,"@115888 iPhone x update please 😍",APP_TECHNICAL_ISSUE,HIGH,"Requests iPhone X app update/optimization."
499,23221,1837764,"Why can’t I listen to @78997 on @115888 @SpotifyCares. When I click on anything from panic nothing happens. Help!!!",MUSIC_CONTENT_AVAILABILITY,HIGH,"Artist's content cannot be accessed/played; likely availability issue."
500,16803,1353059,"@SpotifyCares Having problems with offline mode on my Honor 7. When I use my SD card for storage after every restart all downloads are gone!",DOWNLOAD_OFFLINE,HIGH,"Offline downloads disappear after restart when using SD storage."
501,5081,461455,"When @115888 uploads your new song to the wrong account AGAIN 🙃☹️,,, @SpotifyCares and @137960 plzplzplz stop this from happening to ussssss we love uuuuu plz love us backkkkk ❤️ https://t.co/iXtkECQZFy",GENERAL_OTHER,MEDIUM,"Artist/account content is being uploaded to the wrong account; this does not fit cleanly into the 12 categories."
502,22999,1829696,"@SpotifyCares i am on a family plan and it stopped because it couldnt verify my address, i have changed my address on profile johngfrazer",FAMILY_STUDENT_PLANS,HIGH,"Family-plan verification/address eligibility problem."
503,14851,1201596,"@SpotifyCares They just stop playing and I can't play them anymore, and it's not a connection issue because other albums or radio or playlists work fine",PLAYBACK_ISSUE,HIGH,"Music stops playing while other content works."
504,35597,2492552,"@115888 I reached my limit of liking albums why is there such a thing :-(",FEATURE_REQUEST,HIGH,"Complains about a limit and implicitly requests removal/increase of the limit."
505,17646,1444696,"@SpotifyCares If you read all those posts I linked, you'll have plenty of examples. Personally, Chrome, Win10.",GENERAL_OTHER,LOW,"Context refers to other posts; specific issue is not stated here."
506,30023,2141717,"@SpotifyCares is so helpful and I'm so impressed that there's such a great troubleshooting resource on a social media platform. Probably the best customer care I've ever gotten.",GENERAL_OTHER,HIGH,"Positive feedback."
507,8385,696739,"@SpotifyCares I'm on a Dell Inspiron running Windows 10 Home Single Language",GENERAL_OTHER,LOW,"Device information only; no issue stated."
508,13308,1078168,"@SpotifyCares Twice this week on OSX10.13 Can't play certain artists (e.g. Beck/Eminem) Get “Song not avail..” Plays on mobile? Thoughts?",MUSIC_CONTENT_AVAILABILITY,HIGH,"Specific artists are unavailable on one platform while available elsewhere."
509,34690,2427687,"@115888 We are a record label and want to have all of our released songs on our page. How can we make this happen?",GENERAL_OTHER,MEDIUM,"Artist/record-label catalog management question; no matching dedicated taxonomy category."
510,37267,2605031,"@115888 sooo where’s perfect velvet",MUSIC_CONTENT_AVAILABILITY,MEDIUM,"Likely asks about missing music/content; exact context is limited."
511,34112,2380909,"So I tried to add @115888 to my @1383 and I don’t see the option can someone explain this too me? I want to add my music on my profile. I don’t see it.",GENERAL_OTHER,MEDIUM,"Artist/profile integration issue is outside the main taxonomy."
512,27664,2025205,"@115888 why did this song disappear? https://t.co/t5ViI5PFnB",MUSIC_CONTENT_AVAILABILITY,HIGH,"Specific song disappeared."
513,1112,110095,"@115888 There is any way to find the songs that I gave a thumb up on the radio? where do they go? I don't have any playlist or removed playlist related to that...",PLAYLIST_LIBRARY,HIGH,"User is trying to locate saved/liked songs."
514,37922,1963119,"@115888 Not sure if it does it for any other artists. Currently not for anything in my library💁‍♀️",GENERAL_OTHER,LOW,"Incomplete context; no specific issue can be identified."
515,10924,885132,"Been on @115888 one week and already so pissed of with it. Well done",GENERAL_OTHER,LOW,"General dissatisfaction with no specific issue."
516,12436,1015897,"Hey @115888 could you please change the picture to Louis Tomlinson and add his new song ‘just like you’ to the playlist? 😊 https://t.co/4cGa8u8MPP",FEATURE_REQUEST,HIGH,"Requests changes/additions to a playlist."
517,13290,1076474,"@SpotifyCares You rock! Thanks so much.",GENERAL_OTHER,HIGH,"Positive feedback."
518,2758,245632,"@SpotifyCares I have emailed a few times, please can someone get back to me about a brand curated playlist",GENERAL_OTHER,MEDIUM,"Support follow-up about a curated playlist; exact issue/request is unclear."
519,38181,2666958,"@115888 If @SpotifyCares @116130 or @102874 could get in touch that would be amazing",GENERAL_OTHER,HIGH,"Requests support contact."
520,41945,2916638,"@115888 can you add Jay-Z please",FEATURE_REQUEST,HIGH,"Requests adding an artist."
521,25843,1936582,"My @115888 account was hacked today. 4+ years of music and playlists gone &amp; replaced by this. 😥💔 I use my lists everyday so this hurts. 😓 https://t.co/hRXsl6VXzW",ACCOUNT_LOGIN_SECURITY,HIGH,"Explicit account compromise; lost content is a consequence."
522,13543,1098076,"Wow security fail @115888. Using the app on windows and instead of my user name it’s displaying my password!!!",ACCOUNT_LOGIN_SECURITY,HIGH,"Sensitive account credential is being displayed; security issue."
523,493,53136,".@116130 whys the discover page changed? Where is my recommended music? I don't want ""Focus with some new music"" - none of it is tailored",FEATURE_REQUEST,HIGH,"Complains about recommendation behavior and wants more tailored discovery."
524,10192,842000,"@SpotifyCares Please bring Spotify to India",MUSIC_CONTENT_AVAILABILITY,HIGH,"Service availability in a country."
525,35057,2456294,"@115888 what’s up with your app for Apple Watch?",FEATURE_REQUEST,HIGH,"Question/complaint about Apple Watch app support."
526,12853,1043324,"@SpotifyCares artist name for this album -- https://t.co/44iARF2Wu7 are U-KNOW. Please fix it, thanks...",GENERAL_OTHER,MEDIUM,"Incorrect artist metadata; no dedicated taxonomy category."
527,30738,2190943,"Wtf why does there have to be a download limit 😡 @115888 https://t.co/DvYusyIkKZ",FEATURE_REQUEST,HIGH,"Requests removal/increase of download limit."
528,13998,1130693,"Please @115888, do a good job analyzing the preferences of your users in order to bring accurated ads and promos. Please. Do that.",ADS_FREE_TIER,HIGH,"Feedback/request about personalized advertising."
529,34661,2426246,"@SpotifyCares When will there be an update for iPhone X? Whenever phone sound is used for another app I have to close and reopen Spotify for it to start playing again.",APP_TECHNICAL_ISSUE,HIGH,"iPhone X/app integration problem requires reopening Spotify."
530,11232,906512,"Hi @115888 When will you launch spotify in apple tv?",FEATURE_REQUEST,HIGH,"Requests Apple TV support."
531,34199,1386934,"@115888 Hi! Is this offer for US students only?",FAMILY_STUDENT_PLANS,HIGH,"Question about student-plan offer eligibility."
532,9344,780949,".@115888 it's 2017, add an easily accessible sleep timer to your damn app already. Sincerely, every user. #SleepSpotifySleep #UpAllNight",FEATURE_REQUEST,HIGH,"Explicit request for a sleep-timer feature."
533,23451,1846864,"@115888 greetings - is there a way to mark podcasts as listened to within the Spotify app?",FEATURE_REQUEST,HIGH,"Requests podcast marking functionality."
534,28369,2047844,"@115888 I am trying to change my subscription from premium to student, my premium ends 10/27, can you please help me out, I have tried your support channels with no avail. Thank you!",FAMILY_STUDENT_PLANS,HIGH,"Changing from Premium to Student plan."
535,26490,1965307,"Pourquoi les pubs Spotify sont en flamands et non en français ? 😩😩 @SpotifyCares https://t.co/1Z3mlNScW2",ADS_FREE_TIER,HIGH,"Complaint about advertising."
536,13906,1120147,"@115888 Hello, i cannot log in to Spotify bc it's set offline. How to connect to online?",ACCOUNT_LOGIN_SECURITY,HIGH,"Unable to log in/connect; account access issue."
537,40711,2851474,"@SpotifyCares every time I try to sync the songs I have on my laptop to Spotify I ALWAYS have a problem when they won’t sync and show up on my iPhone app!",PLAYLIST_LIBRARY,HIGH,"Songs/playlists are not synchronizing across devices."
538,39269,2756246,"@SpotifyCares I am supposed to have a premium subscription for two users through our cell phone provider and it says we don't have premium? help pls",PREMIUM_SUBSCRIPTION,HIGH,"Paid bundled Premium subscription is not recognized."
539,2356,206568,"@SpotifyCares The songs are playing but a noise gets on the way after every second. I'm using a Windows Nextbook.",PLAYBACK_ISSUE,HIGH,"Audio playback is distorted/interrupted."
540,2025,44307,"Zero ads. All music. Get 3 months Premium for ₱9. https://t.co/HpdFtAWo6c",GENERAL_OTHER,HIGH,"Promotional/marketing message."
541,15918,1269773,"@SpotifyCares i love the fact that you guys care about every tweet *applause*",GENERAL_OTHER,HIGH,"Positive feedback."
542,28000,2037286,"@SpotifyCares i can’t login to my hulu account using my hulu+spotify account. My id would be __email__",FAMILY_STUDENT_PLANS,HIGH,"Hulu/Spotify bundled-account login issue."
543,23824,1857177,"i hope @SpotifyCares will take time to create a separate “genre &amp; mood” for j-pop. that would be easier to look for japanese songs. 🙂 https://t.co/8fQo3alHqv",FEATURE_REQUEST,HIGH,"Requests a dedicated genre/category feature."
544,7478,637643,"@SpotifyCares Avrx2000 Denon amp . Using Spotify app on Samsung s 6 .via wireless set up .says connected on the amp but isn't connecting via the phone and app.",APP_TECHNICAL_ISSUE,HIGH,"Spotify/device connection integration is failing."
545,25022,1906064,"@115888 It feels like they lose data every certain period.",GENERAL_OTHER,LOW,"Data-loss complaint is too vague to assign confidently."
546,30094,2145971,"@SpotifyCares so as if it isnt bad enough already that you don't have Stuck by Adelitas Way, you also don't even have the entire Symbol of Life album by Paradise lost... It's missing like 2 songs. Things like this make me hate streaming music",MUSIC_CONTENT_AVAILABILITY,HIGH,"Specific tracks/albums are missing."
547,12209,769717,"@115888 - does my time capsule ever change music? Cool playlist Spotify made me- but does it ever change to other cool old music?",GENERAL_OTHER,HIGH,"General informational question about Time Capsule behavior."
548,12069,975908,"Why the f@ck is @115888 making it so difficult for me to upgrade my account in-app?!?! Take my money, stupid idiots!!! What's the problem?!",PREMIUM_SUBSCRIPTION,HIGH,"Difficulty upgrading the Premium subscription."
549,24651,1887548,"@SpotifyCares locked out of account. Email address is old (college email expired) and I can’t get in touch with support. Help.",ACCOUNT_LOGIN_SECURITY,HIGH,"Cannot access account because old email is unavailable."
550,37593,2621384,"@SpotifyCares I've tried that, I've even tried doing that from the computer.",GENERAL_OTHER,LOW,"Troubleshooting follow-up without enough context."
551,21782,1785813,"@SpotifyCares Why are none of @33680's songs playing on spotify. Only music that features Aldean is playing.",MUSIC_CONTENT_AVAILABILITY,HIGH,"Specific artist's catalog is unavailable while other content works."
552,7671,649910,"@115888 Have signed up to Spotify on Premium for myself and the bride.. I get adverts she doesnt, last payment went out 4th November??..",PREMIUM_SUBSCRIPTION,HIGH,"Paid Premium account has inconsistent ad-free status between users."
553,12567,1025760,"@115888 have charged me £9.99 for October because @260711 ended my student status!!! I've cancelled my Spotify premium because I'm angry",FAMILY_STUDENT_PLANS,HIGH,"Student-status change caused loss of discounted pricing."
554,36871,2580775,"Hey @115888 please make @89341 Chixtape 4 available pretty please. Thank you 👍🏽",MUSIC_CONTENT_AVAILABILITY,HIGH,"Requests specific music content to be available."
555,25264,1914398,"@SpotifyCares I can’t, I lost access to my Facebook for good. Any other way to help me? Can I dissociate the account or transfer it to other mail or something?",ACCOUNT_LOGIN_SECURITY,HIGH,"Cannot access linked Facebook account and wants to detach/migrate account."
556,9308,777635,"Yo @115888 why did you put my song list in alphabetical order!!!!!????? I hate it 😖",PLAYLIST_LIBRARY,HIGH,"Playlist/list ordering changed unexpectedly."
557,30979,2203830,"Dear @SpotifyCares, your Greg Johnson artist page is comingling @644402 with @86674 , think you can give them the individual space they deserve?",GENERAL_OTHER,MEDIUM,"Artist-page metadata/account association problem outside the taxonomy."
558,151,16942,"@SpotifyCares No I can't",GENERAL_OTHER,LOW,"Insufficient context."
559,32752,2296733,"@115888 when will be spotify launched in India",MUSIC_CONTENT_AVAILABILITY,HIGH,"Service availability in India."
560,7061,25407,"@115888 It is still 129 pesos",PAYMENT_BILLING,MEDIUM,"Likely a pricing/charge complaint; context is incomplete."
561,25410,1919710,"Good y'all betta. It was already on there when he dropped and BOOM shit is gone https://t.co/Zqay5W3va4",MUSIC_CONTENT_AVAILABILITY,MEDIUM,"Likely previously available music content was removed; context is limited."
562,33800,2355311,"So... @115888 @SpotifyCares where's the iPhone X optimization update?",APP_TECHNICAL_ISSUE,HIGH,"iPhone X app optimization/update issue."
563,2653,233168,"@115888 @SpotifyCares @171501 Can't create a spotify account because I once had a spotify account via Facebook a long time ago",ACCOUNT_LOGIN_SECURITY,HIGH,"Account creation is blocked by previous Facebook-linked account."
564,6710,574722,"@SpotifyCares ""You are currently set to offline"" while trying to login, traveling internationally have thousand of songs downloaded, this is devestating, please advise if there is a fix ASAP",ACCOUNT_LOGIN_SECURITY,HIGH,"Offline state prevents login/access."
565,34742,2431661,"@SpotifyCares I am trying to enable the student discount on my account. Can you help me out?",FAMILY_STUDENT_PLANS,HIGH,"Student discount enrollment issue."
566,33974,2368026,"@115888 please make the three dots on each songs horizontal on the Android apps please",FEATURE_REQUEST,HIGH,"Requests an Android UI change."
567,5419,488801,"Did y’all change something with the shuffle algorithm, @115888? It seems to be working much better now. I can’t put my finger on it, but I’ve definitely noticed a major improvement.",GENERAL_OTHER,HIGH,"Positive feedback about shuffle behavior."
568,5963,530902,"And @115888 continues to tell customers things that are not true: no chromecast in the Mac app, nothing changes. https://t.co/wnnGcI26Fh https://t.co/lCPzaJ6Au2",FEATURE_REQUEST,HIGH,"Complaint about missing Chromecast support in the Mac app."
569,40195,2810364,"@115888 When are you guys launching in India. Eagerly waiting for your services.",MUSIC_CONTENT_AVAILABILITY,HIGH,"Service availability in India."
570,24280,1871777,"@SpotifyCares I purchased premium but my account has yet to update through the app. It's been more than an hour",PREMIUM_SUBSCRIPTION,HIGH,"Premium purchase has not activated on the account."
571,40232,2813982,"@115888 You what would be great? If you could pay the monthly via Google play wallet.",PAYMENT_BILLING,HIGH,"Requests an alternative payment method."
572,32660,2293837,"@SpotifyCares Yup, the issue persists",GENERAL_OTHER,LOW,"Underlying issue is not stated."
573,26979,1985115,"@SpotifyCares So when are we getting an update on that Apple Watch app?",FEATURE_REQUEST,HIGH,"Requests/asks about Apple Watch app support."
574,32277,2284251,"@115888 release your app in india! Pleaseee 🙏",MUSIC_CONTENT_AVAILABILITY,HIGH,"Service/app availability in India."
575,8640,712167,"@SpotifyCares rep who said there would be an update within a day???",GENERAL_OTHER,LOW,"Support follow-up; exact underlying issue is unclear."
576,4835,438415,"why RBD is not on spotify??? @SpotifyCares",MUSIC_CONTENT_AVAILABILITY,HIGH,"Specific artist/content is unavailable."
577,34094,2379018,"@115888 dear spotify,i was downgraded from premium family plan to free subscription. i m the only one who’s experiencing dis in d fam. they tried inviting me back i even made a new acc but still cant join the fam plan. does this mean they secretly don’t want me in the fam or...?",FAMILY_STUDENT_PLANS,HIGH,"Family-plan membership/eligibility problem."
578,21448,1771321,"@115888 hey im a student &amp; i've been paying 12.99 per month and not getting hulu but it won't let me switch to the student plan??",FAMILY_STUDENT_PLANS,HIGH,"Student plan/Hulu eligibility and upgrade problem."
579,8392,698310,"@SpotifyCares ios11 doesn’t let me control Spotify from the lock screen anymore. Same in command centre.",APP_TECHNICAL_ISSUE,HIGH,"Lock-screen/control-center app controls are not working."
580,40387,2822724,"@117168 @SpotifyCares you have the wrong 'The Race' on the charts. It isn't a 22 Savage song with 58m plays. Please fix lol. 😂 https://t.co/u2IdVlzqAs",GENERAL_OTHER,MEDIUM,"Incorrect chart/metadata attribution; no dedicated taxonomy category."
581,36565,2560544,"Unable to add a family member. Getting undefined problem when submitting @SpotifyCares",FAMILY_STUDENT_PLANS,HIGH,"Family member cannot be added."
582,34490,2408816,"How do I get a presale code for @94016 ??? @115888 didn't hook me up this time. Help a girl out!",GENERAL_OTHER,MEDIUM,"Presale-code issue does not fit the defined categories."
583,41308,2891271,"@115888 Any news about spotify being released in Romania ? I heard shoulb be released this month .. thanks",MUSIC_CONTENT_AVAILABILITY,HIGH,"Service availability in Romania."
584,25514,1925378,"Spotify for whatever reason like half-tags Acid Rap so what you're left with is a bunch of local files that render NO TITLE and NO ALBUM 😠 https://t.co/TOilMToaOk",GENERAL_OTHER,MEDIUM,"Local-file metadata/tagging problem is outside the current taxonomy."
585,37739,2629133,"@SpotifyCares Is #reputation coming soon???? I neeeed it for the road and during school !!",MUSIC_CONTENT_AVAILABILITY,HIGH,"Question about availability of a specific album."
586,17526,1428692,"@115888 please put the lyrics back in the desktop app i need it",FEATURE_REQUEST,HIGH,"Requests return of lyrics functionality."
587,30557,2182194,"What if @115888 made a dedicated #Podcast app? - Prototype here: https://t.co/HNun5yAFJn",FEATURE_REQUEST,HIGH,"Requests a dedicated podcast app."
588,39603,590141,"@115888 It’s wrong can’t get 9,00kr",PAYMENT_BILLING,MEDIUM,"Likely a price/payment issue; exact context is incomplete."
589,38524,2705182,"@SpotifyCares family invites are never rec'd, and you removed the link... help me spot, you're my only hope",FAMILY_STUDENT_PLANS,HIGH,"Family invitations are not being received."
590,19428,1355790,"We're investigating some payment issues and working hard to get things fixed. We'll provide updates here as we receive them.",PAYMENT_BILLING,HIGH,"Explicit payment-issue update."
591,11204,904780,"@115888 trying to find podcasts on your webplayer is an actual nightmare. Fix this garbage.",APP_TECHNICAL_ISSUE,MEDIUM,"Web-player podcast search is difficult/broken; closest category is technical issue."
592,10201,842562,"@SpotifyCares I’ve tried that even uninstalled the app and reinstalled. But thankfully the app is working 100% now so im happy!!!",GENERAL_OTHER,HIGH,"Issue resolved and user is expressing positive feedback."
593,20857,1727307,"when will they put mort garson's deja vu on @115888 please @117168 i need i can't keep ripping it off youtube,,",MUSIC_CONTENT_AVAILABILITY,HIGH,"Requests a specific album/song to be available."
594,33085,2310148,"@115888 what is this? 😂#StrangersThings2 https://t.co/XJCwT7UWiV",GENERAL_OTHER,LOW,"Unclear reference to external content."
595,822,83665,"@SpotifyCares It doesn’t let me click the filter bar when editing my playlist and there is no option in the (...) next to the song that says delete",PLAYLIST_LIBRARY,HIGH,"Playlist editing functionality is not working."
596,18388,1510055,"@SpotifyCares when are you going to bring sort and search functionality in the Spotify Web Player? Also I need last.fm functionality back!",FEATURE_REQUEST,HIGH,"Requests missing sort/search and third-party functionality."
597,33229,2314328,"@115888 When will it be full sreen on iPhome X?",APP_TECHNICAL_ISSUE,HIGH,"iPhone X display/layout issue."
598,19246,1586389,"@SpotifyCares Wow that post is nearly 2 yrs old &amp; you havent done anything. Why dont you have any info? Are you saying no one at spotify has even discussed idea of creating native chrome os app? Surely someone has &amp; you could find out if you really wanted to? Or I guess Spotify doesnt care!",FEATURE_REQUEST,HIGH,"Requests a native Chrome OS app."
599,9711,809608,"The biggest things @115888 could do to keep me from moving: tv app, watch app/remote, smarter radio/magic playlists.",FEATURE_REQUEST,HIGH,"Requests Apple TV, Apple Watch and smarter recommendation features."
600,19865,1649310,"@SpotifyCares If so: how do I cancel premium for this account so that I can make a new one?",PREMIUM_SUBSCRIPTION,HIGH,"Explicitly asks how to cancel Premium."
601,35919,2517261,"@SpotifyCares my wife signed up for spotify+starbucks deal (https://t.co/EZFcorftnL) but hasnt received the promo code yet - its been almost a week. Can you guys help?",GENERAL_OTHER,MEDIUM,"Promotion-code issue does not fit the defined 12 categories."
602,4127,375401,"@115888 https://t.co/ZdMtJJlgdk",GENERAL_OTHER,LOW,"Only a link is provided; insufficient context."
603,904,91687,"@spotifycares tried using my app this morning says I need to log in. Tried logging in, said PW invalid. Tried resetting PW, said username invalid",ACCOUNT_LOGIN_SECURITY,HIGH,"Login/password reset failure."
604,11959,967885,"@115888 put the band TOOL in your app please",MUSIC_CONTENT_AVAILABILITY,HIGH,"Requests a specific artist/band to be available."
605,29133,2047770,"Spotify gave everyone with a student account a Hulu account as well so safe to say I won't be leaving the house other than for work/school",GENERAL_OTHER,HIGH,"Casual positive/commentary about the student offer."
606,27842,2031957,"@117153 paid for premium but im still on free. Already received the confirmation thru email but my premium subs. is still not working",PREMIUM_SUBSCRIPTION,HIGH,"Premium purchase is confirmed but account still shows Free."
607,31992,2264868,".@115888 Can you update your iPhone app to accommodate all that is glorious about the iPhone X screen?",APP_TECHNICAL_ISSUE,HIGH,"iPhone X app optimization request/problem."
608,26965,1984002,"So now @115888 making us put our credit card info for free 30 day premium account",PAYMENT_BILLING,MEDIUM,"Complaint about requiring payment-card information for a trial."
609,27952,2036292,"@SpotifyCares Are you having issues right now? The community sites doesn't really load for me, and chromecast audio isn't working.",APP_TECHNICAL_ISSUE,HIGH,"Website and Chromecast integration are malfunctioning."
610,38837,2728381,"@SpotifyCares for the third time this year I've been charged in excess of the student rate, yet I'm still a student. Can you assist?",FAMILY_STUDENT_PLANS,HIGH,"Student discount is not being applied."
611,19351,1595433,"@SpotifyCares Just wondering, what causes the Android app to keep nearly 3 gb of user data on my phone? I don't have any songs downloaded or anything. Is there a way to optimize that?",APP_TECHNICAL_ISSUE,HIGH,"Excessive app storage/data usage."
612,29407,2095162,"@SpotifyCares Just wondering, what causes the Android app to keep nearly 3 gb of user data on my phone? I don't have any songs downloaded or anything. Is there a way to optimize that?",APP_TECHNICAL_ISSUE,HIGH,"Excessive app storage/data usage."
613,42652,2947630,"sometimes @115888 knows me. other times, it thinks i like contemporary pop music. I don’t know what is going on there.",FEATURE_REQUEST,MEDIUM,"Recommendation/personalization problem; closest taxonomy match is feature-related."
614,32792,2297989,"thank you @spotifycares for recovering my account and refunding the premium fee",GENERAL_OTHER,HIGH,"Positive follow-up after account recovery/refund."
615,34640,2422821,"@SpotifyCares why do radio stations of songs only have a set number of songs before they start repeating? Such a good possible option that only seems to go halfway.",FEATURE_REQUEST,HIGH,"Requests improved/extended radio behavior."
616,2530,225359,"@SpotifyCares why i cant reproduce this song? https://t.co/4uYBqqk8cW",PLAYBACK_ISSUE,HIGH,"Specific song cannot be played."
617,6677,573781,"@SpotifyCares Hey, I need some help with my account",GENERAL_OTHER,LOW,"Account issue is unspecified."
618,29693,2118763,"@SpotifyCares got logged out of my account on my phone, can't remember password. Don't have access to old email address for reset. Help?😭",ACCOUNT_LOGIN_SECURITY,HIGH,"Login/password recovery problem."
619,33729,2349658,"@SpotifyCares Please make the standard player the same as the new one for Time Capsule! Love it!",FEATURE_REQUEST,HIGH,"Requests player UI consistency/change."
620,34164,79440,"@115888 For new accounts only? https://t.co/7Vq2aND447",GENERAL_OTHER,LOW,"Offer eligibility is unclear without additional context."
621,4215,379997,"@115888 I hope Love Yourself Her hidden tracks will be on spotify too. @133324",MUSIC_CONTENT_AVAILABILITY,HIGH,"Requests additional music content to be available."
622,8325,690388,"@spotifycares Just because I had Mi gente on my song list at one point the daily mix wont stop spamming me with similar songs... fix this",FEATURE_REQUEST,HIGH,"Requests better control over recommendation behavior."
623,31824,2251540,"@SpotifyCares can we get support for iPhone X please? Love Spotify but the app looks awful and outdated on this new phone.",APP_TECHNICAL_ISSUE,HIGH,"iPhone X app support/optimization issue."
624,27669,2025518,"@SpotifyCares I set up my account with Facebook a million years ago and just upgraded to Premium. I now want to change my account to an email login and disconnect from facebook. I can't access links - get ""bad request"" message. help!",ACCOUNT_LOGIN_SECURITY,HIGH,"Account login/linkage change with Facebook is failing."
625,10214,844342,"@SpotifyCares Is the Radio X radio within the app a @320735 branded station, or just a station called Radio X?",GENERAL_OTHER,HIGH,"General informational question about content branding."
626,38361,2689660,"@SpotifyCares https://t.co/3tjNYbHuEr Google Chrome, MacBook Pro",GENERAL_OTHER,LOW,"Browser/device information with no stated issue."
627,38772,2720903,"@117168 WHY AM I GETTING BABY JOGGER ADS??! I DO NOT WANT BABIES MAKE IT STOP",ADS_FREE_TIER,HIGH,"Complaint about unwanted advertisements."
